"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002091","GO:0002091","negative regulation of receptor internalization",17,0.627035058755078,1.71590392346169,0.011661683343308,0.0181773897141871,0.00419941725571295,2705,"tags=29%, list=11%, signal=26%","WDR54/ANKRD13A/MTMR2/RIN3/NECAB2"
"GO:0072662","GO:0072662","protein localization to peroxisome",18,0.602183119223375,1.69063327893303,0.0117910833341268,0.0183744873989997,0.0042449515943434,5746,"tags=56%, list=24%, signal=42%","PEX3/LONP2/TRIM37/PEX12/PEX7/PEX5L/PEX16/USP9X/PEX6/PEX1"
"GO:0021696","GO:0021696","cerebellar cortex morphogenesis",37,0.481643359267965,1.62783332557096,0.0117964316471817,0.0183782204185379,0.00424581401226539,6881,"tags=51%, list=29%, signal=37%","RORA/GLI2/OPHN1/LHX5/COMT/WHRN/TTLL1/CBLN1/HERC1/GLI1/PROX1/KIF14/TTC21B/COQ8B/FOXP2/SMO/AGTPBP1/FAIM2/SERPINE2"
"GO:1902224","GO:1902224","ketone body metabolic process",10,0.698002968131362,1.64524454875284,0.0118008703812224,0.01838053484803,0.00424634870153041,4558,"tags=70%, list=19%, signal=57%","ACAT1/AACS/OXCT1/SLC27A5/TYRP1/ACSS3/HMGCL"
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole",14,0.661659961234456,1.76126432507408,0.0118868449258683,0.0185098130644495,0.00427621510046644,7364,"tags=79%, list=31%, signal=54%","VPS35/LRP2/MARCHF2/LAPTM4B/CD81/LRP1/GGA3/MGAT3/LDLR/RNF128/USP8"
"GO:1902003","GO:1902003","regulation of amyloid-beta formation",39,0.465973220113252,1.60628589873082,0.0118916648756811,0.0185126868900049,0.00427687902376989,7190,"tags=49%, list=30%, signal=34%","IGF1/IFNGR1/ABCA7/ROCK1/PICALM/GSK3A/ABCA2/IFNG/RTN4/EPHA4/CLU/GGA3/RTN2/PIN1/APOE/RTN3/ROCK2/BIN1/SORL1"
"GO:0090557","GO:0090557","establishment of endothelial intestinal barrier",11,0.701952775141002,1.72062279545156,0.0119130852016429,0.0185321275418708,0.00428137028517717,6017,"tags=64%, list=25%, signal=48%","TJP1/TJP3/PTPRS/RAPGEF2/TJP2/RAP2C/AFDN"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",11,0.701829768344982,1.72032128186728,0.0119130852016429,0.0185321275418708,0.00428137028517717,3803,"tags=45%, list=16%, signal=38%","SERPINB1/SERPINB3/FETUB/TIMP1/GAPDH"
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process",16,0.613919386387875,1.67317014144961,0.0119130852016429,0.0185321275418708,0.00428137028517717,7868,"tags=69%, list=33%, signal=46%","FYN/CYBA/MAOB/ZNF205/DUOX1/DUOXA1/DUOXA2/DUOX2/CYP1A1/CYP1A2/SOD1"
"GO:0060236","GO:0060236","regulation of mitotic spindle organization",43,0.465609761070938,1.62745562394456,0.0119289177272059,0.0185521199235706,0.0042859890095382,7170,"tags=49%, list=30%, signal=34%","PKD1/TACC3/PARP3/TPR/CHMP2B/CHMP5/TPX2/RAE1/CHMP4B/FSD1/RIPOR2/CHMP3/VPS4B/GPSM2/STIL/GNAI1/CHMP2A/CHMP1A/PSRC1/BORA/NUMA1"
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway",25,0.535559403370827,1.64096181938276,0.0119476269855625,0.0185765751581667,0.00429163876100252,6031,"tags=48%, list=25%, signal=36%","IGF1/PXN/JAK2/HNF4A/LEPROTL1/TYK2/JAK3/GHR/RNF7/SOCS2/STAT5A/GDF15"
"GO:0097646","GO:0097646","calcitonin family receptor signaling pathway",10,0.697548951774989,1.64417439866829,0.0119659148477699,0.0185910768877983,0.00429498901175964,6296,"tags=70%, list=26%, signal=52%","CALCR/CALCRL/CALCA/RAMP3/ADM2/RAMP2/RAMP1"
"GO:0032682","GO:0032682","negative regulation of chemokine production",26,0.524785856284624,1.62733940603819,0.0119629821464841,0.0185910768877983,0.00429498901175964,3996,"tags=35%, list=17%, signal=29%","NR1H4/ARG2/C1QTNF3/GSTP1/OAS1/MUL1/MEFV/OAS3/ERBIN"
"GO:0019081","GO:0019081","viral translation",26,0.524453435677058,1.62630858337483,0.0119629821464841,0.0185910768877983,0.00429498901175964,8377,"tags=73%, list=35%, signal=47%","CSDE1/PTBP1/ATG5/EIF3L/EIF3D/OAZ1/EIF3B/EIF3A/ATP7B/EIF2AK4/ACE2/EIF3G/SHFL/SSB/DENR/FURIN/OAZ3/EIF2D/ATG12"
"GO:0061437","GO:0061437","renal system vasculature development",31,0.504354307713277,1.64935275682893,0.0119973823140857,0.0186260183394536,0.00430306133332662,5441,"tags=48%, list=23%, signal=37%","CFLAR/NOTCH3/EDN1/ANGPT2/NRP1/PDGFB/BMP7/ACTA2/PDGFRB/HES1/TCF21/PKD2/TEK/EGR1/BMP4"
"GO:0061440","GO:0061440","kidney vasculature development",31,0.504354307713277,1.64935275682893,0.0119973823140857,0.0186260183394536,0.00430306133332662,5441,"tags=48%, list=23%, signal=37%","CFLAR/NOTCH3/EDN1/ANGPT2/NRP1/PDGFB/BMP7/ACTA2/PDGFRB/HES1/TCF21/PKD2/TEK/EGR1/BMP4"
"GO:0006921","GO:0006921","cellular component disassembly involved in execution phase of apoptosis",31,0.504264138324166,1.6490578825149,0.0119973823140857,0.0186260183394536,0.00430306133332662,8143,"tags=52%, list=34%, signal=34%","BAX/CECR2/DICER1/ACIN1/DNASE2/CDK5RAP3/APAF1/ACVR1C/GATA5/TOP2A/ERN2/IL6/DNASE2B/COL6A1/CAPN10/VPS54"
"GO:0120316","GO:0120316","sperm flagellum assembly",55,0.439484143174104,1.60774837179895,0.0120090886627392,0.0186395431014685,0.00430618588090345,5416,"tags=38%, list=23%, signal=30%","ZMYND12/SPAG6/VDAC3/CFAP61/PLA2G3/TTLL1/CEP128/KLC3/RSPH6A/CFAP69/NEURL1/DRC9/DNAH1/CCDC181/ARMC2/UBE2B/BBOF1/TTLL5/CFAP58/IFT81/BBS2"
"GO:0002713","GO:0002713","negative regulation of B cell mediated immunity",14,0.659676430983572,1.75598439085822,0.0120507988260679,0.0186928240380602,0.0043184950676482,6206,"tags=79%, list=26%, signal=58%","PARP3/FOXP3/FCGR2B/PTPN6/BCL6/CR2/CD46/C4BPA/C4BPB/FOXJ1/NDFIP1"
"GO:0002890","GO:0002890","negative regulation of immunoglobulin mediated immune response",14,0.659676430983572,1.75598439085822,0.0120507988260679,0.0186928240380602,0.0043184950676482,6206,"tags=79%, list=26%, signal=58%","PARP3/FOXP3/FCGR2B/PTPN6/BCL6/CR2/CD46/C4BPA/C4BPB/FOXJ1/NDFIP1"
"GO:0033083","GO:0033083","regulation of immature T cell proliferation",13,0.64912039408411,1.6970403728744,0.0120554298985819,0.0186928240380602,0.0043184950676482,5471,"tags=54%, list=23%, signal=41%","TNFRSF9/FOXP3/RIPK2/IL1A/TMEM131L/BMP4/IL1B"
"GO:1905664","GO:1905664","regulation of calcium ion import across plasma membrane",13,0.649060207601513,1.69688302318735,0.0120554298985819,0.0186928240380602,0.0043184950676482,4962,"tags=54%, list=21%, signal=43%","FYN/P2RX5/KCNN4/PPP3CB/P2RX1/GRM6/PPP3CC"
"GO:0098856","GO:0098856","intestinal lipid absorption",22,0.57413258775885,1.67821344160731,0.0120638103551462,0.0187011595642416,0.00432042077607123,8654,"tags=59%, list=36%, signal=38%","NPC1L1/LIMA1/SCARB1/CLDN15/LPCAT3/APOA1/LDLR/CD36/ABCG5/NPC1/ABCG8/FABP2/UGCG"
"GO:0060020","GO:0060020","Bergmann glial cell differentiation",11,0.700958376190304,1.7181853301933,0.0120774010309819,0.0187129061530574,0.00432313452257414,6146,"tags=55%, list=26%, signal=40%","VIM/ABL1/MAPK1/MAPK3/TTC21B/GFAP"
"GO:0098937","GO:0098937","anterograde dendritic transport",11,0.700876020428467,1.71798346020123,0.0120774010309819,0.0187129061530574,0.00432313452257414,6345,"tags=64%, list=27%, signal=47%","STAU2/KIFAP3/KIF3B/KIF17/STAU1/RAB17/FLOT2"
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane",27,0.53225205492716,1.66151416470123,0.0121027323709772,0.0187403106368735,0.00432946562203512,5053,"tags=26%, list=21%, signal=20%","FYN/MIEF1/CEMIP/AKT2/C2CD5/ITGB1BP1/HPCA"
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation",20,0.573585311653525,1.64295945372629,0.0121041209447673,0.0187403106368735,0.00432946562203512,7950,"tags=60%, list=33%, signal=40%","PTPRS/PTPRZ1/DUSP3/TNS2/PTPN6/EPM2A/DUSP1/PTPN12/DUSP5/DUSP6/ACP4/PTPRF"
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria",20,0.573150754453589,1.64171472195698,0.0121041209447673,0.0187403106368735,0.00432946562203512,5623,"tags=35%, list=24%, signal=27%","IGF1/HGF/BAK1/PSMD10/PPIF/CLU/IFI6"
"GO:0031017","GO:0031017","exocrine pancreas development",10,0.696998613150697,1.64287720988411,0.0121309593504098,0.0187771924886721,0.00433798622302904,4500,"tags=50%, list=19%, signal=41%","IGF1/XBP1/SRP54/WLS/NR5A2"
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway",66,0.401385643670908,1.50789219183327,0.0121385667076205,0.0187842961681327,0.00433962734502592,7052,"tags=50%, list=30%, signal=35%","LTF/NR1H3/LETMD1/TNIP3/IFI35/WDFY1/OAS1/TREM2/NFKBIA/ACOD1/RIPK2/CAV1/TAX1BP1/RAB11FIP2/NAGLU/YWHAE/TNFAIP3/TRIM32/NMI/BPIFB1/NR1D1/IRF3/TICAM1/LBP/ECSIT/TRAF3/NINJ1/IRAK2/PTPN22/MAP3K7/APPL2/DAB2IP/TLR4"
"GO:0033238","GO:0033238","regulation of amine metabolic process",23,0.563915377216642,1.68640269455755,0.0122372507853611,0.0189323014884631,0.00437382015851046,5730,"tags=30%, list=24%, signal=23%","ATP2B4/VPS35/DRD4/ALDH2/PARK7/NPY/PNKD"
"GO:0051081","GO:0051081","nuclear membrane disassembly",15,0.635146432932416,1.71572168352409,0.0122705957525373,0.0189791719591929,0.0043846483723883,2331,"tags=20%, list=10%, signal=18%","PAFAH1B1/AKAP8L/VRK1"
"GO:0070900","GO:0070900","mitochondrial tRNA modification",10,0.696466066482142,1.64162195805367,0.0122960038876888,0.0190137461358945,0.00439263584454605,6752,"tags=70%, list=28%, signal=50%","TRIT1/HSD17B10/CDK5RAP1/METTL8/TRMT5/GTPBP3/MTO1"
"GO:0007141","GO:0007141","male meiosis I",26,0.523887406811701,1.62455335109004,0.0123174344874966,0.0190374254408192,0.00439810633746432,7858,"tags=54%, list=33%, signal=36%","UBR2/FOXJ2/TRIP13/MOV10L1/DMC1/REC8/RAD51C/HSPA2/CCNA1/SLC2A8/BRDT/SYCP3/BRCA2/DMRTC2"
"GO:0000272","GO:0000272","polysaccharide catabolic process",29,0.512022949391125,1.62325814846975,0.0123161533417547,0.0190374254408192,0.00439810633746432,8377,"tags=62%, list=35%, signal=40%","RB1CC1/ATG2B/PHKA1/PYGM/WIPI1/PYGL/PYGB/ATG2A/STBD1/G6PC1/PPP1R3D/CHIT1/CHIA/GABARAPL1/WDR45B/ADCY10/ATG3/ATG12"
"GO:0097468","GO:0097468","programmed cell death in response to reactive oxygen species",17,0.625064836749107,1.71051234029113,0.0123233283407726,0.0190418062544609,0.00439911841151293,5618,"tags=53%, list=24%, signal=40%","HGF/MAP2K4/MET/PDCD10/FOXP1/STK25/PARK7/FOXO3/TRAP1"
"GO:0021903","GO:0021903","rostrocaudal neural tube patterning",11,0.699913691691289,1.71562460527459,0.0124060327917486,0.0191600941012838,0.00442644576890031,5413,"tags=45%, list=23%, signal=35%","PAX6/KDM2B/FGF8/HES1/WNT1"
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation",24,0.557839832110313,1.69733982606259,0.0124060377937297,0.0191600941012838,0.00442644576890031,6134,"tags=50%, list=26%, signal=37%","FOXP3/IL4I1/TGFB1/VSIR/IL2/AMBRA1/IFNG/BCL6/CD46/FOXO3/BTN2A2/LILRB2"
"GO:0071480","GO:0071480","cellular response to gamma radiation",25,0.533420843782426,1.6344092416277,0.0124633431786241,0.0192438223626287,0.00444578902505594,5629,"tags=44%, list=24%, signal=34%","KDM1A/RAD51/CYBA/XRCC5/ZMPSTE24/MAP3K20/CRYAB/TMEM109/EGR1/CDKN1A/ELK1"
"GO:0051124","GO:0051124","synaptic assembly at neuromuscular junction",13,0.647352475414132,1.69241838073511,0.0125408763042893,0.0193539335774601,0.00447122738242635,6640,"tags=77%, list=28%, signal=55%","MYCBP2/MUSK/SIX4/LIN7B/LIN7A/PDZD11/KCNJ8/SIX1/LARGE1/LRP4"
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process",13,0.647167611888712,1.69193507922592,0.0125408763042893,0.0193539335774601,0.00447122738242635,6188,"tags=62%, list=26%, signal=46%","NR1H3/DGAT2/SREBF1/SCARB1/GPLD1/LDLR/SLC27A1/NR1H2"
"GO:0044314","GO:0044314","protein K27-linked ubiquitination",17,0.623663077393836,1.70667637554901,0.0126541510453108,0.019504565652802,0.00450602703993497,7438,"tags=71%, list=31%, signal=49%","RNF126/UBE2T/UBE2D4/ATE1/UBE2S/WSB1/TRIM62/UBR4/RNF6/TRIM21/UBL7/RNF185"
"GO:0090158","GO:0090158","endoplasmic reticulum membrane organization",17,0.623369899478973,1.70587408367177,0.0126541510453108,0.019504565652802,0.00450602703993497,6472,"tags=59%, list=27%, signal=43%","STEEP1/TMED2/LPCAT3/BNIP1/RTN4/ATL2/VAPB/RTN2/REEP5/RTN3"
"GO:0034249","GO:0034249","negative regulation of amide metabolic process",27,0.529592140840222,1.65321079622867,0.0126487102316591,0.019504565652802,0.00450602703993497,7577,"tags=67%, list=32%, signal=45%","IGF1/ABCA7/ROCK1/SIRT4/PGK1/RTN4/CLU/ORMDL2/GGA3/RTN2/PIN1/ORMDL1/APOE/PRKAA1/RTN3/BIN1/SORL1/RTN1"
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis",27,0.529564750139949,1.65312529155835,0.0126487102316591,0.019504565652802,0.00450602703993497,8690,"tags=63%, list=37%, signal=40%","TBX5/TGFB2/BMPR1A/NAGLU/ACVR1/TWIST1/SOX4/BMP2/OLFM1/HEY2/MDM2/GATA4/SMAD6/SMAD4/CCN1/ADAMTS19/NOTCH1"
"GO:0001778","GO:0001778","plasma membrane repair",34,0.480076109849203,1.59947450134895,0.0126451988059966,0.019504565652802,0.00450602703993497,7299,"tags=59%, list=31%, signal=41%","SYT7/CHMP2B/CHMP5/MYH9/GZMB/CHMP4B/SYTL4/GSDMD/RAB3A/CHMP3/VPS4B/AHNAK/CHMP2A/CHMP1A/VPS4A/SYT11/MYH10/ARL8B/CASP1/MYOF"
"GO:0060632","GO:0060632","regulation of microtubule-based movement",56,0.417578211242645,1.53423245409419,0.0127014488899549,0.0195726214139835,0.00452174956898618,5530,"tags=38%, list=23%, signal=29%","TAC1/RUFY3/CLXN/CFAP20/TACR2/MAP2/KIF9/IGBP1/HDAC6/NEFH/EPPIN/CFAP69/DNAH11/RSPH4A/CCR6/TACR1/STK11/TTC21B/IRGC/BBS2/MKKS"
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion",16,0.613053335174269,1.67080981358947,0.0127346646798523,0.0196189487543071,0.0045324523065863,5471,"tags=56%, list=23%, signal=43%","PLA2G10/EDN1/P2RX7/PLA2G3/NTSR1/OXT/PLA2G4A/TNFSF11/IL1B"
"GO:1904321","GO:1904321","response to forskolin",18,0.599174729573435,1.68218720414976,0.0127536064625318,0.0196432681570893,0.00453807067761195,7273,"tags=56%, list=31%, signal=39%","CFTR/ADCY2/SLC5A5/AHR/RAP1A/CREB1/GNAI1/JUND/FDX1/ADCY3"
"GO:1901741","GO:1901741","positive regulation of myoblast fusion",15,0.634420663690899,1.71376116235867,0.0127581621023631,0.019645423286766,0.00453856856476159,7967,"tags=80%, list=33%, signal=53%","EHD2/IL4R/NFATC2/CCL8/EHD1/RIPOR2/MAPK14/TNFSF14/GDF15/FLOT1/CXCL9/CD53"
"GO:0034698","GO:0034698","response to gonadotropin",28,0.533038536594636,1.67765873793818,0.0127682664342788,0.019656119289377,0.00454103960040743,3071,"tags=32%, list=13%, signal=28%","GCLC/ITGA3/ALAS1/GCLM/TGFBR3/EPHA8/EDN1/GATA1/SLC5A5"
"GO:0097205","GO:0097205","renal filtration",29,0.510543149288459,1.6185667619262,0.0128555375408968,0.0197855750876711,0.00457094702505728,2779,"tags=28%, list=12%, signal=24%","ITGA3/CYBA/ADGRF5/MCAM/EDN1/COMT/PDGFB/CORO2B"
"GO:0034138","GO:0034138","toll-like receptor 3 signaling pathway",24,0.556323566864905,1.69272628425406,0.0129123990258273,0.0198632653328595,0.00458889535324821,6766,"tags=58%, list=28%, signal=42%","WDFY1/OAS1/IKBKB/UNC93B1/TRIM3/HCFC2/TNFAIP3/RNF170/TICAM1/RFTN1/PTPN22/UBQLN1/HAVCR2/MAP3K7"
"GO:0090335","GO:0090335","regulation of brown fat cell differentiation",23,0.56165282358251,1.67963647271055,0.0129123990258273,0.0198632653328595,0.00458889535324821,8123,"tags=57%, list=34%, signal=37%","TFE3/PTGS2/SIRT1/BMP7/TRPV4/MAPK14/RREB1/SIX1/SLC7A10/PIM1/FTO/DUSP10/SOX13"
"GO:0097531","GO:0097531","mast cell migration",15,0.633916862476018,1.71240024364176,0.0129206842764514,0.0198661904487731,0.0045895711258666,6512,"tags=47%, list=27%, signal=34%","KITLG/RIN3/CHGA/VEGFA/PGF/RAC2/SWAP70"
"GO:1904507","GO:1904507","positive regulation of telomere maintenance in response to DNA damage",15,0.633225972229445,1.71053394113966,0.0129206842764514,0.0198661904487731,0.0045895711258666,6991,"tags=60%, list=29%, signal=42%","YY1/ACTR5/TFPT/ACTR8/INO80D/INO80B/UCHL5/INO80/ACTL6A"
"GO:0055003","GO:0055003","cardiac myofibril assembly",20,0.570766168281681,1.63488438945934,0.0129275182364653,0.0198717889611657,0.00459086451781768,7823,"tags=65%, list=33%, signal=44%","MEF2A/NEBL/MYL2/SRF/PDGFRB/PROX1/OBSL1/CSRP3/MYH10/FHOD3/PDGFRA/MYLK3/SMAD4"
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein",25,0.528754496585334,1.62011148578919,0.012979059710536,0.0199460907749077,0.00460803003628127,5064,"tags=36%, list=21%, signal=28%","FGFR3/PIBF1/JAK2/OSM/ARL2BP/IFNG/HES1/TNFSF18/FLT3"
"GO:0046459","GO:0046459","short-chain fatty acid metabolic process",17,0.622570996328499,1.70368785655221,0.0129849738730718,0.019948617629387,0.00460861380086298,6142,"tags=59%, list=26%, signal=44%","CRAT/PCK2/TYRP1/PHYH/PCCB/ACADS/ACOT9/PCK1/MCEE/ACSS2"
"GO:0098719","GO:0098719","sodium ion import across plasma membrane",30,0.506526342951351,1.62907724434896,0.0129871141764582,0.019948617629387,0.00460861380086298,2163,"tags=23%, list=9%, signal=21%","NEDD4L/SLC12A2/SLC9A7/SLC9A3/SLC9A1/HCN2/SLC5A1"
"GO:1900864","GO:1900864","mitochondrial RNA modification",11,0.698375237771364,1.7118535554574,0.0130632966856838,0.0200606855592637,0.00463450420679782,6752,"tags=73%, list=28%, signal=52%","TRIT1/HSD17B10/CDK5RAP1/NSUN4/METTL8/TRMT5/GTPBP3/MTO1"
"GO:0001780","GO:0001780","neutrophil homeostasis",23,0.559766069822561,1.67399408955645,0.0130811861677394,0.0200832024440084,0.00463970615250228,5039,"tags=30%, list=21%, signal=24%","BTK/TSPAN9/PIK3CB/MTHFD1/SH2B3/MPL/CCR2"
"GO:0043129","GO:0043129","surfactant homeostasis",19,0.557539411047103,1.56763874956676,0.013150385330255,0.0201823856410856,0.00466261987310968,8207,"tags=68%, list=34%, signal=45%","ADGRF5/OAS1/CTSH/TGFB1/VEGFA/ITGB6/EPAS1/KDR/NAPSA/SFTPD/TMEM63B/RCN3/ABCA12"
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity",44,0.441290757248292,1.56152434289158,0.0131522744473398,0.0201823856410856,0.00466261987310968,7786,"tags=50%, list=33%, signal=34%","UFL1/FOXP3/BCL3/CYLD/SIRT1/NFKBIA/ACOD1/SETD6/PYCARD/CACTIN/CDK5RAP3/ERBIN/TMIGD3/RWDD3/RBCK1/TRAF3/TRIM21/HAVCR2/ARRB1/CYP1B1/NLRC5/ARRB2"
"GO:0030238","GO:0030238","male sex determination",13,0.643628691813258,1.68268303553856,0.0131881385796984,0.0202324314814007,0.00467418167426488,7520,"tags=62%, list=32%, signal=42%","INSRR/MAP3K4/SIX4/FGF9/SOX9/NR5A1/DMRT1/DHH"
"GO:0048070","GO:0048070","regulation of developmental pigmentation",15,0.632491387622624,1.70854960701928,0.0132457287045006,0.020315775124892,0.00469343607438141,2817,"tags=27%, list=12%, signal=24%","KITLG/BAX/HPS4/BLOC1S6"
"GO:0045879","GO:0045879","negative regulation of smoothened signaling pathway",37,0.478148235307061,1.61602068629943,0.013259527263745,0.0203319284773464,0.00469716789001068,7971,"tags=51%, list=33%, signal=34%","PRKACA/TULP3/TMED2/MGRN1/UBR5/MEGF8/GLI3/SUFU/RFX4/PTCH2/RUNX2/GLIS2/SERPINE2/IFT172/RB1/NCOA2/ULK3/PRKACB/GPR161"
"GO:2001214","GO:2001214","positive regulation of vasculogenesis",12,0.689310743658458,1.76360995907243,0.013292162203655,0.0203719324194899,0.00470640976948709,6360,"tags=67%, list=27%, signal=49%","ASB4/CEACAM1/RAPGEF2/RAP1A/RRAS/KDR/RAMP2/RIN2"
"GO:0051549","GO:0051549","positive regulation of keratinocyte migration",12,0.68921707612331,1.7633703095394,0.013292162203655,0.0203719324194899,0.00470640976948709,4016,"tags=42%, list=17%, signal=35%","FGF10/MAP4K4/EPB41L4B/MMP9/HBEGF"
"GO:0035795","GO:0035795","negative regulation of mitochondrial membrane permeability",19,0.556682348122708,1.56522893776785,0.0133157968148723,0.02039309039758,0.00471129777484343,2018,"tags=21%, list=8%, signal=19%","GCLC/SLC25A5/BAK1/TMEM14A"
"GO:0032634","GO:0032634","interleukin-5 production",19,0.555335426259588,1.56144178503312,0.0133157968148723,0.02039309039758,0.00471129777484343,8753,"tags=74%, list=37%, signal=47%","FOXP3/IL17RB/PRKCZ/IL5RA/GATA3/PDE4D/IL1RL1/EPX/RARA/IL33/LEF1/TSLP/TNFRSF21/SCGB1A1"
"GO:0032674","GO:0032674","regulation of interleukin-5 production",19,0.555335426259588,1.56144178503312,0.0133157968148723,0.02039309039758,0.00471129777484343,8753,"tags=74%, list=37%, signal=47%","FOXP3/IL17RB/PRKCZ/IL5RA/GATA3/PDE4D/IL1RL1/EPX/RARA/IL33/LEF1/TSLP/TNFRSF21/SCGB1A1"
"GO:0034205","GO:0034205","amyloid-beta formation",47,0.462721534253023,1.64900909238622,0.0133333053730633,0.0204148813387322,0.00471633200999664,7577,"tags=51%, list=32%, signal=35%","IGF1/IFNGR1/ABCA7/ROCK1/PICALM/PSEN1/GSK3A/ABCA2/IFNG/RTN4/EPHA4/APH1A/APOA1/CLU/GGA3/RTN2/PIN1/APOE/RTN3/ROCK2/BIN1/SORL1/APH1B/RTN1"
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity",34,0.477342520404018,1.59036697334448,0.0133626451887896,0.0204547721729037,0.00472554775879218,4144,"tags=38%, list=17%, signal=32%","TENM1/ARHGEF5/FGFR1/MAP3K4/PDGFB/FLT1/PIK3CG/EZH2/TPD52L1/SASH1/FGF1/PDGFRB/PDCD10"
"GO:0180012","GO:0180012","co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway",11,0.697642399563079,1.71005722645749,0.0133919288005767,0.020464366524623,0.00472776428640154,4734,"tags=45%, list=20%, signal=36%","ZCCHC8/CPSF1/PAPOLA/CPSF6/CPSF3"
"GO:0007494","GO:0007494","midgut development",11,0.696569836010049,1.70742816455437,0.0133919288005767,0.020464366524623,0.00472776428640154,6937,"tags=82%, list=29%, signal=58%","CPS1/OTC/FOXF1/WNT5A/SMO/ALDH1A2/ASS1/HMGCS2/EDNRB"
"GO:0060044","GO:0060044","negative regulation of cardiac muscle cell proliferation",11,0.696276312423029,1.70670868114649,0.0133919288005767,0.020464366524623,0.00472776428640154,1795,"tags=36%, list=8%, signal=34%","JARID2/TP73/KCNK2/TBX5"
"GO:2000048","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin",11,0.69612246035035,1.70633155978911,0.0133919288005767,0.020464366524623,0.00472776428640154,5080,"tags=73%, list=21%, signal=57%","NEXMIF/PPM1F/RGCC/TGFB1/VEGFA/MAD2L2/EPCAM/PLG"
"GO:0044827","GO:0044827","host-mediated perturbation of viral genome replication",11,0.695449387645717,1.70468172766421,0.0133919288005767,0.020464366524623,0.00472776428640154,5537,"tags=55%, list=23%, signal=42%","YTHDC2/NUCKS1/PIK3C3/VAPA/VAPB/TBC1D20"
"GO:0050482","GO:0050482","arachidonate secretion",26,0.520413003155115,1.61377936792122,0.0133807925111002,0.020464366524623,0.00472776428640154,7324,"tags=46%, list=31%, signal=32%","DRD4/PLA2G10/PLA2G3/NTSR1/PLA2G4A/PLA2G2D/PLA2G12A/PLA2G5/NMUR2/ANXA1/PNPLA8/PLA2G12B"
"GO:1903963","GO:1903963","arachidonate transport",26,0.520413003155115,1.61377936792122,0.0133807925111002,0.020464366524623,0.00472776428640154,7324,"tags=46%, list=31%, signal=32%","DRD4/PLA2G10/PLA2G3/NTSR1/PLA2G4A/PLA2G2D/PLA2G12A/PLA2G5/NMUR2/ANXA1/PNPLA8/PLA2G12B"
"GO:0072537","GO:0072537","fibroblast activation",15,0.632149337072086,1.70762562553093,0.0134082509565253,0.0204842793209165,0.00473236462460626,4680,"tags=40%, list=20%, signal=32%","GCLC/GCLM/RGCC/ACTA2/IL17A/MYB"
"GO:0048617","GO:0048617","embryonic foregut morphogenesis",10,0.692924267606213,1.63327367651412,0.013451316511444,0.0205450291944117,0.00474639931666324,4242,"tags=40%, list=18%, signal=33%","NCKAP1/FOXF1/ACVR2B/EPB41L5"
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process",45,0.460275205120809,1.63802833699199,0.0134739051694463,0.0205744812989779,0.00475320346610806,3062,"tags=29%, list=13%, signal=25%","ELOVL5/DGAT2/FAR2/ELOVL1/ACSL4/ACAT1/BCKDHB/DLD/ACOT7/TECR/ABCD1/ACSBG1/GCDH"
"GO:0045654","GO:0045654","positive regulation of megakaryocyte differentiation",11,0.695140370677517,1.70392426696529,0.0135562448964428,0.0206937685888235,0.00478076171903885,1848,"tags=45%, list=8%, signal=42%","SCIN/PITHD1/TESC/RCOR1/THPO"
"GO:0009251","GO:0009251","glucan catabolic process",27,0.524887395802777,1.63852414457809,0.013558674213564,0.0206937685888235,0.00478076171903885,2371,"tags=26%, list=10%, signal=23%","RB1CC1/ATG2B/PHKA1/PYGM/WIPI1/PYGL/PYGB"
"GO:0032905","GO:0032905","transforming growth factor beta1 production",15,0.631767476006522,1.70659410385922,0.0135707732326701,0.0207020815196419,0.00478268220738581,2839,"tags=27%, list=12%, signal=24%","CX3CL1/TYROBP/FOXP3/LAPTM4B"
"GO:0010457","GO:0010457","centriole-centriole cohesion",15,0.631063739767527,1.70469310046516,0.0135707732326701,0.0207020815196419,0.00478268220738581,7033,"tags=60%, list=30%, signal=42%","CEP68/CNTLN/CROCC/NIN/NEK2/CEP250/SGO1/KIF3A/ODF2"
